construct_id,construct_family,county_fips,county_name,year,annual_event_count,annual_classified_day_count,longest_event_duration_days,first_event_start_date,last_event_end_date,imputed_classified_day_count,valid_daily_observation_count,annual_classification_rate_per_1000,HWN_annual_event_count,HWF_annual_days_in_events,HWD_longest_event_duration_days
ABS_TX_A80_D2,absolute,48041,Brazos,2016,13,195,121,2016-03-13,2016-12-26,0,366,532.787,13,195,121
ABS_TX_A80_D2,absolute,48041,Brazos,2017,21,218,95,2017-01-12,2017-11-18,0,365,597.26,21,218,95
ABS_TX_A80_D2,absolute,48041,Brazos,2018,15,188,127,2018-02-27,2018-11-07,2,365,515.068,15,188,127
ABS_TX_A80_D2,absolute,48041,Brazos,2019,14,191,147,2019-03-09,2019-11-21,0,365,523.288,14,191,147
ABS_TX_A80_D2,absolute,48041,Brazos,2020,18,205,107,2020-03-02,2020-11-22,0,366,560.109,18,205,107
ABS_TX_A80_D2,absolute,48041,Brazos,2021,22,210,145,2021-02-27,2022-01-01,0,365,575.342,22,210,145
ABS_TX_A80_D2,absolute,48041,Brazos,2022,12,217,147,2022-02-21,2022-12-09,1,365,594.521,12,217,147
ABS_TX_A80_D2,absolute,48041,Brazos,2023,15,209,141,2023-02-14,2023-11-09,0,365,572.603,15,209,141
ABS_TX_A80_D2,absolute,48041,Brazos,2024,15,234,82,2024-02-24,2024-12-17,0,366,639.344,15,234,82
ABS_TX_A80_D2,absolute,48041,Brazos,2025,15,248,79,2025-02-02,2025-12-28,0,365,679.452,15,248,79
ABS_TX_A80_D2,absolute,48043,Brewster,2015,13,199,135,2015-03-24,2015-11-06,0,365,545.205,13,199,135
ABS_TX_A80_D2,absolute,48043,Brewster,2016,15,216,91,2016-02-17,2016-11-03,0,366,590.164,15,216,91
ABS_TX_A80_D2,absolute,48043,Brewster,2017,16,230,127,2017-01-11,2017-11-18,0,365,630.137,16,230,127
ABS_TX_A80_D2,absolute,48043,Brewster,2018,13,203,105,2018-02-15,2018-11-08,0,365,556.164,13,203,105
ABS_TX_A80_D2,absolute,48043,Brewster,2019,12,204,118,2019-03-01,2019-11-06,0,365,558.904,12,204,118
ABS_TX_A80_D2,absolute,48043,Brewster,2020,10,216,146,2020-03-11,2020-11-10,0,366,590.164,10,216,146
ABS_TX_A80_D2,absolute,48043,Brewster,2021,10,211,155,2021-03-12,2021-12-27,0,365,578.082,10,211,155
ABS_TX_A80_D2,absolute,48043,Brewster,2022,11,207,126,2022-03-04,2022-11-10,0,365,567.123,11,207,126
ABS_TX_A80_D2,absolute,48043,Brewster,2023,14,223,142,2023-02-21,2023-11-08,0,365,610.959,14,223,142
ABS_TX_A80_D2,absolute,48043,Brewster,2024,13,229,133,2024-02-20,2024-11-26,0,366,625.683,13,229,133
ABS_TX_A80_D2,absolute,48043,Brewster,2025,13,248,171,2025-02-03,2025-12-28,0,365,679.452,13,248,171
ABS_TX_A80_D2,absolute,48045,Briscoe,2015,17,136,42,2015-02-07,2015-10-16,0,365,372.603,17,136,42
ABS_TX_A80_D2,absolute,48045,Briscoe,2016,16,148,77,2016-04-05,2016-11-17,0,366,404.372,16,148,77
ABS_TX_A80_D2,absolute,48045,Briscoe,2017,19,143,37,2017-02-11,2017-11-03,0,365,391.781,19,143,37
ABS_TX_A80_D2,absolute,48045,Briscoe,2018,11,150,108,2018-03-23,2018-10-04,0,365,410.959,11,150,108
ABS_TX_A80_D2,absolute,48045,Briscoe,2019,13,139,95,2019-04-09,2019-10-19,0,365,380.822,13,139,95
ABS_TX_A80_D2,absolute,48045,Briscoe,2020,15,159,90,2020-03-26,2020-10-23,0,366,434.426,15,159,90
ABS_TX_A80_D2,absolute,48045,Briscoe,2021,16,147,80,2021-04-06,2021-11-17,0,365,402.74,16,147,80
ABS_TX_A80_D2,absolute,48045,Briscoe,2022,14,160,55,2022-03-28,2022-10-24,0,365,438.356,14,160,55
ABS_TX_A80_D2,absolute,48045,Briscoe,2023,14,147,35,2023-04-03,2023-11-09,0,365,402.74,14,147,35
ABS_TX_A80_D2,absolute,48045,Briscoe,2024,20,168,70,2024-02-21,2024-10-31,0,366,459.016,20,168,70
ABS_TX_A80_D2,absolute,48045,Briscoe,2025,19,165,52,2025-03-18,2025-12-26,0,365,452.055,19,165,52
ABS_TX_A80_D2,absolute,48047,Brooks,2015,15,236,177,2015-02-09,2015-12-26,132,365,646.575,15,236,177
ABS_TX_A80_D2,absolute,48047,Brooks,2016,18,264,158,2016-01-30,2017-01-01,139,366,721.311,18,264,158
ABS_TX_A80_D2,absolute,48047,Brooks,2017,18,270,169,2017-01-03,2017-12-05,148,365,739.726,18,270,169
ABS_TX_A80_D2,absolute,48047,Brooks,2018,13,224,172,2018-02-18,2018-12-03,141,365,613.699,13,224,172
ABS_TX_A80_D2,absolute,48047,Brooks,2019,16,227,153,2019-02-04,2019-12-17,136,365,621.918,16,227,153
ABS_TX_A80_D2,absolute,48047,Brooks,2020,21,255,101,2020-01-18,2020-12-31,153,366,696.721,21,255,101
ABS_TX_A80_D2,absolute,48047,Brooks,2021,20,250,101,2021-02-09,2022-01-01,130,365,684.932,20,250,101
ABS_TX_A80_D2,absolute,48047,Brooks,2022,10,239,173,2022-01-19,2022-12-09,143,365,654.795,10,239,173
ABS_TX_A80_D2,absolute,48047,Brooks,2023,12,236,165,2023-01-01,2023-11-09,236,365,646.575,12,236,165
ABS_TX_A80_D2,absolute,48047,Brooks,2024,10,260,205,2024-02-21,2024-12-31,260,366,710.383,10,260,205
ABS_TX_A80_D2,absolute,48047,Brooks,2025,11,272,204,2025-02-03,2025-12-28,272,365,745.205,11,272,204
ABS_TX_A80_D2,absolute,48049,Brown,2015,13,195,149,2015-01-28,2015-11-04,3,365,534.247,13,195,149
ABS_TX_A80_D2,absolute,48049,Brown,2016,17,182,77,2016-02-19,2016-11-17,0,366,497.268,17,182,77
ABS_TX_A80_D2,absolute,48049,Brown,2017,24,196,83,2017-02-07,2017-11-07,3,365,536.986,24,196,83
ABS_TX_A80_D2,absolute,48049,Brown,2018,15,181,97,2018-02-15,2018-11-07,0,365,495.89,15,181,97
ABS_TX_A80_D2,absolute,48049,Brown,2019,12,170,130,2019-02-05,2019-10-24,1,365,465.753,12,170,130
ABS_TX_A80_D2,absolute,48049,Brown,2020,12,186,106,2020-03-11,2020-11-07,162,366,508.197,12,186,106
ABS_TX_A80_D2,absolute,48049,Brown,2021,18,190,132,2021-03-16,2021-12-27,4,365,520.548,18,190,132
ABS_TX_A80_D2,absolute,48049,Brown,2022,11,202,143,2022-03-15,2022-11-08,3,365,553.425,11,202,143
ABS_TX_A80_D2,absolute,48049,Brown,2023,16,196,113,2023-01-11,2023-11-09,1,365,536.986,16,196,113
ABS_TX_A80_D2,absolute,48049,Brown,2024,13,208,108,2024-02-21,2024-11-01,1,366,568.306,13,208,108
ABS_TX_A80_D2,absolute,48049,Brown,2025,21,226,87,2025-02-05,2025-12-28,1,365,619.178,21,226,87
ABS_TX_A80_D2,absolute,48051,Burleson,2015,15,209,154,2015-02-10,2015-12-25,2,365,572.603,15,209,154
ABS_TX_A80_D2,absolute,48051,Burleson,2016,16,212,122,2016-03-14,2016-12-29,1,366,579.235,16,212,122
ABS_TX_A80_D2,absolute,48051,Burleson,2017,20,230,95,2017-02-07,2017-12-05,31,365,630.137,20,230,95
ABS_TX_A80_D2,absolute,48051,Burleson,2018,11,201,136,2018-03-17,2018-11-08,19,365,550.685,11,201,136
ABS_TX_A80_D2,absolute,48051,Burleson,2019,12,198,151,2019-03-10,2019-11-07,7,365,542.466,12,198,151
ABS_TX_A80_D2,absolute,48051,Burleson,2020,15,203,116,2020-03-11,2020-11-13,20,366,554.645,15,203,116
ABS_TX_A80_D2,absolute,48051,Burleson,2021,15,196,113,2021-03-13,2021-12-30,16,365,536.986,15,196,113
ABS_TX_A80_D2,absolute,48051,Burleson,2022,8,207,172,2022-03-26,2022-11-10,43,365,567.123,8,207,172
ABS_TX_A80_D2,absolute,48051,Burleson,2023,14,199,138,2023-02-21,2023-11-08,66,365,545.205,14,199,138
ABS_TX_A80_D2,absolute,48051,Burleson,2024,14,229,156,2024-02-25,2024-12-17,33,366,625.683,14,229,156
ABS_TX_A80_D2,absolute,48051,Burleson,2025,13,240,172,2025-02-03,2025-12-28,41,365,657.534,13,240,172
ABS_TX_A80_D2,absolute,48053,Burnet,2015,6,178,149,2015-03-24,2015-10-21,0,365,487.671,6,178,149
ABS_TX_A80_D2,absolute,48053,Burnet,2016,13,168,72,2016-03-14,2016-11-02,0,366,459.016,13,168,72
ABS_TX_A80_D2,absolute,48053,Burnet,2017,13,178,95,2017-02-22,2017-11-06,0,365,487.671,13,178,95
ABS_TX_A80_D2,absolute,48053,Burnet,2018,12,176,126,2018-03-16,2018-10-30,0,365,482.192,12,176,126
ABS_TX_A80_D2,absolute,48053,Burnet,2019,7,164,149,2019-04-04,2019-10-20,0,365,449.315,7,164,149
ABS_TX_A80_D2,absolute,48053,Burnet,2020,12,179,107,2020-03-11,2020-10-22,0,366,489.071,12,179,107
ABS_TX_A80_D2,absolute,48053,Burnet,2021,8,168,133,2021-03-15,2021-10-26,0,365,460.274,8,168,133
ABS_TX_A80_D2,absolute,48053,Burnet,2022,8,200,172,2022-03-25,2022-11-07,0,365,547.945,8,200,172
ABS_TX_A80_D2,absolute,48053,Burnet,2023,14,182,138,2023-02-21,2023-11-08,0,365,498.63,14,182,138
ABS_TX_A80_D2,absolute,48053,Burnet,2024,12,202,152,2024-02-25,2024-11-13,0,366,551.913,12,202,152
ABS_TX_A80_D2,absolute,48053,Burnet,2025,14,222,63,2025-02-03,2025-11-19,0,365,608.219,14,222,63
ABS_TX_A80_D2,absolute,48055,Caldwell,2015,14,207,157,2015-01-27,2015-12-23,5,365,567.123,14,207,157
ABS_TX_A80_D2,absolute,48055,Caldwell,2016,18,214,93,2016-02-11,2016-12-26,0,366,584.699,18,214,93
ABS_TX_A80_D2,absolute,48055,Caldwell,2017,22,236,95,2017-01-10,2017-11-18,0,365,646.575,22,236,95
ABS_TX_A80_D2,absolute,48055,Caldwell,2018,15,199,128,2018-02-27,2018-10-31,0,365,545.205,15,199,128
ABS_TX_A80_D2,absolute,48055,Caldwell,2019,16,198,121,2019-03-08,2019-11-26,0,365,542.466,16,198,121
ABS_TX_A80_D2,absolute,48055,Caldwell,2020,17,213,101,2020-03-10,2020-11-22,0,366,581.967,17,213,101
ABS_TX_A80_D2,absolute,48055,Caldwell,2021,16,204,134,2021-03-10,2022-01-01,0,365,558.904,16,204,134
ABS_TX_A80_D2,absolute,48055,Caldwell,2022,13,226,173,2022-02-21,2022-12-10,0,365,619.178,13,226,173
ABS_TX_A80_D2,absolute,48055,Caldwell,2023,19,212,138,2023-01-01,2023-11-08,0,365,580.822,19,212,138
ABS_TX_A80_D2,absolute,48055,Caldwell,2024,13,227,155,2024-02-24,2024-12-28,0,366,620.219,13,227,155
ABS_TX_A80_D2,absolute,48055,Caldwell,2025,17,252,86,2025-02-02,2025-12-28,0,365,690.411,17,252,86
ABS_TX_A80_D2,absolute,48057,Calhoun,2015,7,192,175,2015-04-13,2015-11-11,0,365,526.027,7,192,175
ABS_TX_A80_D2,absolute,48057,Calhoun,2016,6,200,155,2016-04-22,2016-11-18,0,366,546.448,6,200,155
ABS_TX_A80_D2,absolute,48057,Calhoun,2017,14,210,122,2017-02-07,2017-11-18,0,365,575.342,14,210,122
ABS_TX_A80_D2,absolute,48057,Calhoun,2018,7,177,133,2018-03-19,2018-11-09,0,365,484.932,7,177,133
ABS_TX_A80_D2,absolute,48057,Calhoun,2019,7,183,151,2019-04-08,2019-11-07,0,365,501.37,7,183,151
ABS_TX_A80_D2,absolute,48057,Calhoun,2020,10,210,112,2020-03-19,2020-11-15,0,366,573.77,10,210,112
ABS_TX_A80_D2,absolute,48057,Calhoun,2021,13,197,134,2021-04-08,2021-12-05,1,365,539.726,13,197,134
ABS_TX_A80_D2,absolute,48057,Calhoun,2022,8,205,173,2022-04-02,2022-11-11,0,365,561.644,8,205,173
ABS_TX_A80_D2,absolute,48057,Calhoun,2023,11,204,160,2023-02-27,2023-11-09,0,365,558.904,11,204,160
ABS_TX_A80_D2,absolute,48057,Calhoun,2024,12,224,152,2024-03-05,2024-12-18,0,366,612.022,12,224,152
ABS_TX_A80_D2,absolute,48057,Calhoun,2025,8,232,201,2025-03-14,2025-12-28,0,365,635.616,8,232,201
ABS_TX_A80_D2,absolute,48059,Callahan,2015,10,173,126,2015-03-24,2015-10-21,0,365,473.973,10,173,126
ABS_TX_A80_D2,absolute,48059,Callahan,2016,12,175,114,2016-02-19,2016-11-16,0,366,478.142,12,175,114
ABS_TX_A80_D2,absolute,48059,Callahan,2017,15,177,69,2017-02-22,2017-11-06,0,365,484.932,15,177,69
ABS_TX_A80_D2,absolute,48059,Callahan,2018,10,165,99,2018-03-24,2018-10-30,0,365,452.055,10,165,99
ABS_TX_A80_D2,absolute,48059,Callahan,2019,11,167,117,2019-04-05,2019-10-21,0,365,457.534,11,167,117
ABS_TX_A80_D2,absolute,48059,Callahan,2020,11,175,115,2020-03-11,2020-11-06,0,366,478.142,11,175,115
ABS_TX_A80_D2,absolute,48059,Callahan,2021,11,168,121,2021-04-06,2021-12-27,0,365,460.274,11,168,121
ABS_TX_A80_D2,absolute,48059,Callahan,2022,12,192,136,2022-03-26,2022-11-08,0,365,526.027,12,192,136
ABS_TX_A80_D2,absolute,48059,Callahan,2023,14,182,99,2023-02-21,2023-11-09,0,365,498.63,14,182,99
ABS_TX_A80_D2,absolute,48059,Callahan,2024,13,196,108,2024-02-20,2024-10-30,0,366,535.519,13,196,108
ABS_TX_A80_D2,absolute,48059,Callahan,2025,20,208,98,2025-02-06,2025-12-28,0,365,569.863,20,208,98
ABS_TX_A80_D2,absolute,48061,Cameron,2015,12,240,178,2015-03-26,2015-12-27,0,365,657.534,12,240,178
ABS_TX_A80_D2,absolute,48061,Cameron,2016,16,263,188,2016-01-31,2016-12-28,0,366,718.579,16,263,188
ABS_TX_A80_D2,absolute,48061,Cameron,2017,20,289,187,2017-01-02,2017-12-22,0,365,791.781,20,289,187
ABS_TX_A80_D2,absolute,48061,Cameron,2018,14,231,169,2018-02-15,2018-11-09,0,365,632.877,14,231,169
ABS_TX_A80_D2,absolute,48061,Cameron,2019,21,247,152,2019-01-07,2019-12-16,0,365,676.712,21,247,152
ABS_TX_A80_D2,absolute,48061,Cameron,2020,12,273,190,2020-01-13,2020-12-30,0,366,745.902,12,273,190
ABS_TX_A80_D2,absolute,48061,Cameron,2021,16,265,156,2021-01-05,2022-01-01,0,365,726.027,16,265,156
ABS_TX_A80_D2,absolute,48061,Cameron,2022,9,251,192,2022-01-05,2022-12-13,0,365,687.671,9,251,192
ABS_TX_A80_D2,absolute,48061,Cameron,2023,16,254,168,2023-01-01,2023-12-09,0,365,695.89,16,254,168
ABS_TX_A80_D2,absolute,48061,Cameron,2024,12,275,210,2024-02-21,2024-12-31,0,366,751.366,12,275,210
ABS_TX_A80_D2,absolute,48061,Cameron,2025,11,272,204,2025-02-05,2025-12-28,0,365,745.205,11,272,204
ABS_TX_A80_D2,absolute,48063,Camp,2015,14,187,138,2015-01-28,2015-12-24,33,365,512.329,14,187,138
ABS_TX_A80_D2,absolute,48063,Camp,2016,14,192,78,2016-03-13,2016-11-15,20,366,524.59,14,192,78
ABS_TX_A80_D2,absolute,48063,Camp,2017,16,199,139,2017-02-22,2017-11-06,169,365,545.205,16,199,139
ABS_TX_A80_D2,absolute,48063,Camp,2018,7,160,127,2018-04-12,2018-10-30,160,365,438.356,7,160,127
ABS_TX_A80_D2,absolute,48063,Camp,2019,7,164,112,2019-04-09,2019-10-21,164,365,449.315,7,164,112
ABS_TX_A80_D2,absolute,48063,Camp,2020,14,160,116,2020-03-11,2020-10-23,160,366,437.158,14,160,116
ABS_TX_A80_D2,absolute,48063,Camp,2021,8,160,135,2021-04-12,2021-10-26,160,365,438.356,8,160,135
ABS_TX_A80_D2,absolute,48063,Camp,2022,8,182,144,2022-03-27,2022-10-24,182,365,498.63,8,182,144
ABS_TX_A80_D2,absolute,48063,Camp,2023,11,175,114,2023-02-21,2023-11-08,175,365,479.452,11,175,114
ABS_TX_A80_D2,absolute,48063,Camp,2024,9,189,151,2024-02-26,2024-10-31,189,366,516.393,9,189,151
ABS_TX_A80_D2,absolute,48063,Camp,2025,13,192,78,2025-03-13,2025-11-20,192,365,526.027,13,192,78
ABS_TX_A80_D2,absolute,48065,Carson,2015,14,133,41,2015-02-06,2015-10-16,15,365,364.384,14,133,41
ABS_TX_A80_D2,absolute,48065,Carson,2016,16,164,79,2016-04-04,2016-11-16,20,366,448.087,16,164,79
ABS_TX_A80_D2,absolute,48065,Carson,2017,15,149,64,2017-02-10,2017-10-19,15,365,408.219,15,149,64
ABS_TX_A80_D2,absolute,48065,Carson,2018,9,158,109,2018-03-23,2018-10-06,158,365,432.877,9,158,109
ABS_TX_A80_D2,absolute,48065,Carson,2019,11,144,112,2019-04-09,2019-10-15,144,365,394.521,11,144,112
ABS_TX_A80_D2,absolute,48065,Carson,2020,13,163,90,2020-03-26,2020-11-06,163,366,445.355,13,163,90
ABS_TX_A80_D2,absolute,48065,Carson,2021,11,152,93,2021-04-06,2021-10-27,152,365,416.438,11,152,93
ABS_TX_A80_D2,absolute,48065,Carson,2022,11,160,79,2022-03-27,2022-10-23,160,365,438.356,11,160,79
ABS_TX_A80_D2,absolute,48065,Carson,2023,13,159,90,2023-04-03,2023-11-08,159,365,435.616,13,159,90
ABS_TX_A80_D2,absolute,48065,Carson,2024,11,175,103,2024-02-26,2024-10-30,175,366,478.142,11,175,103
ABS_TX_A80_D2,absolute,48065,Carson,2025,16,166,81,2025-03-25,2025-12-26,166,365,454.795,16,166,81
ABS_TX_A80_D2,absolute,48067,Cass,2015,13,172,46,2015-03-25,2015-10-23,0,365,471.233,13,172,46
ABS_TX_A80_D2,absolute,48067,Cass,2016,15,177,72,2016-03-15,2016-11-18,6,366,483.607,15,177,72
ABS_TX_A80_D2,absolute,48067,Cass,2017,20,176,73,2017-03-20,2017-11-07,0,365,482.192,20,176,73
ABS_TX_A80_D2,absolute,48067,Cass,2018,7,159,127,2018-03-27,2018-10-30,0,365,435.616,7,159,127
ABS_TX_A80_D2,absolute,48067,Cass,2019,7,155,84,2019-04-10,2019-10-11,0,365,424.658,7,155,84
ABS_TX_A80_D2,absolute,48067,Cass,2020,14,142,51,2020-03-12,2020-10-23,1,366,387.978,14,142,51
ABS_TX_A80_D2,absolute,48067,Cass,2021,10,157,119,2021-03-13,2021-10-27,0,365,430.137,10,157,119
ABS_TX_A80_D2,absolute,48067,Cass,2022,14,174,76,2022-03-28,2022-11-05,1,365,476.712,14,174,76
ABS_TX_A80_D2,absolute,48067,Cass,2023,14,164,91,2023-02-21,2023-11-08,0,365,449.315,14,164,91
ABS_TX_A80_D2,absolute,48067,Cass,2024,17,185,65,2024-02-22,2024-10-31,0,366,505.464,17,185,65
ABS_TX_A80_D2,absolute,48067,Cass,2025,15,188,89,2025-03-12,2025-11-20,1,365,515.068,15,188,89
ABS_TX_A80_D2,absolute,48069,Castro,2015,12,125,42,2015-04-01,2015-10-16,0,365,342.466,12,125,42
ABS_TX_A80_D2,absolute,48069,Castro,2016,16,143,78,2016-04-24,2016-11-17,0,366,390.71,16,143,78
ABS_TX_A80_D2,absolute,48069,Castro,2017,16,131,36,2017-02-11,2017-10-19,0,365,358.904,16,131,36
ABS_TX_A80_D2,absolute,48069,Castro,2018,9,149,106,2018-03-23,2018-10-04,0,365,408.219,9,149,106
ABS_TX_A80_D2,absolute,48069,Castro,2019,16,135,71,2019-03-29,2019-10-01,0,365,369.863,16,135,71
ABS_TX_A80_D2,absolute,48069,Castro,2020,14,155,82,2020-03-26,2020-11-06,0,366,423.497,14,155,82
ABS_TX_A80_D2,absolute,48069,Castro,2021,15,128,34,2021-04-06,2021-11-17,0,365,350.685,15,128,34
ABS_TX_A80_D2,absolute,48069,Castro,2022,12,148,54,2022-03-27,2022-10-16,0,365,405.479,12,148,54
ABS_TX_A80_D2,absolute,48069,Castro,2023,13,147,90,2023-04-03,2023-11-09,0,365,402.74,13,147,90
ABS_TX_A80_D2,absolute,48069,Castro,2024,15,162,70,2024-04-05,2024-10-30,0,366,442.623,15,162,70
ABS_TX_A80_D2,absolute,48069,Castro,2025,22,153,53,2025-02-03,2025-11-16,0,365,419.178,22,153,53
ABS_TX_A80_D2,absolute,48071,Chambers,2015,12,180,121,2015-03-19,2015-11-06,0,365,493.151,12,180,121
ABS_TX_A80_D2,absolute,48071,Chambers,2016,10,193,138,2016-03-15,2016-11-18,0,366,527.322,10,193,138
ABS_TX_A80_D2,absolute,48071,Chambers,2017,11,170,68,2017-04-20,2017-11-07,0,365,465.753,11,170,68
ABS_TX_A80_D2,absolute,48071,Chambers,2018,10,170,60,2018-03-17,2018-11-07,0,365,465.753,10,170,60
ABS_TX_A80_D2,absolute,48071,Chambers,2019,8,175,152,2019-03-10,2019-10-21,0,365,479.452,8,175,152
ABS_TX_A80_D2,absolute,48071,Chambers,2020,13,190,131,2020-03-19,2020-11-14,0,366,519.126,13,190,131
ABS_TX_A80_D2,absolute,48071,Chambers,2021,14,176,101,2021-03-15,2021-12-30,0,365,482.192,14,176,101
ABS_TX_A80_D2,absolute,48071,Chambers,2022,9,193,108,2022-04-05,2022-12-10,0,365,528.767,9,193,108
ABS_TX_A80_D2,absolute,48071,Chambers,2023,8,185,149,2023-02-27,2023-11-09,1,365,506.849,8,185,149
ABS_TX_A80_D2,absolute,48071,Chambers,2024,9,195,80,2024-04-26,2024-11-25,0,366,532.787,9,195,80
ABS_TX_A80_D2,absolute,48071,Chambers,2025,11,211,153,2025-03-24,2025-11-25,0,365,578.082,11,211,153
ABS_TX_A80_D2,absolute,48073,Cherokee,2015,13,168,53,2015-03-31,2015-10-22,0,365,460.274,13,168,53
ABS_TX_A80_D2,absolute,48073,Cherokee,2016,15,168,73,2016-03-15,2016-11-18,2,366,459.016,15,168,73
ABS_TX_A80_D2,absolute,48073,Cherokee,2017,16,167,62,2017-03-20,2017-11-07,0,365,457.534,16,167,62
ABS_TX_A80_D2,absolute,48073,Cherokee,2018,8,161,126,2018-03-17,2018-10-29,0,365,441.096,8,161,126
ABS_TX_A80_D2,absolute,48073,Cherokee,2019,7,162,123,2019-04-09,2019-10-22,0,365,443.836,7,162,123
ABS_TX_A80_D2,absolute,48073,Cherokee,2020,14,160,56,2020-03-12,2020-10-23,0,366,437.158,14,160,56
ABS_TX_A80_D2,absolute,48073,Cherokee,2021,9,151,63,2021-04-12,2021-10-28,0,365,413.699,9,151,63
ABS_TX_A80_D2,absolute,48073,Cherokee,2022,12,180,88,2022-03-27,2022-11-10,2,365,493.151,12,180,88
ABS_TX_A80_D2,absolute,48073,Cherokee,2023,10,163,114,2023-02-21,2023-10-26,0,365,446.575,10,163,114
ABS_TX_A80_D2,absolute,48073,Cherokee,2024,12,173,48,2024-04-06,2024-10-31,0,366,472.678,12,173,48
ABS_TX_A80_D2,absolute,48073,Cherokee,2025,12,180,128,2025-02-07,2025-10-25,0,365,493.151,12,180,128
ABS_TX_A80_D2,absolute,48075,Childress,2015,14,162,42,2015-02-07,2015-10-21,0,365,443.836,14,162,42
ABS_TX_A80_D2,absolute,48075,Childress,2016,13,177,113,2016-02-18,2016-11-17,0,366,483.607,13,177,113
ABS_TX_A80_D2,absolute,48075,Childress,2017,11,163,113,2017-02-22,2017-10-21,0,365,446.575,11,163,113
ABS_TX_A80_D2,absolute,48075,Childress,2018,8,167,109,2018-03-22,2018-10-05,0,365,457.534,8,167,109
ABS_TX_A80_D2,absolute,48075,Childress,2019,10,154,115,2019-04-09,2019-10-20,0,365,421.918,10,154,115
ABS_TX_A80_D2,absolute,48075,Childress,2020,11,174,105,2020-03-25,2020-11-06,0,366,475.41,11,174,105
ABS_TX_A80_D2,absolute,48075,Childress,2021,11,168,120,2021-04-05,2021-12-26,0,365,460.274,11,168,120
ABS_TX_A80_D2,absolute,48075,Childress,2022,11,175,79,2022-03-28,2022-10-23,0,365,479.452,11,175,79
ABS_TX_A80_D2,absolute,48075,Childress,2023,14,174,90,2023-02-21,2023-11-08,0,365,476.712,14,174,90
ABS_TX_A80_D2,absolute,48075,Childress,2024,11,187,103,2024-02-25,2024-10-30,0,366,510.929,11,187,103
ABS_TX_A80_D2,absolute,48075,Childress,2025,13,186,87,2025-03-11,2025-12-27,0,365,509.589,13,186,87
ABS_TX_A80_D2,absolute,48077,Clay,2015,9,167,124,2015-03-24,2015-10-21,167,365,457.534,9,167,124
ABS_TX_A80_D2,absolute,48077,Clay,2016,13,178,114,2016-02-19,2016-11-17,178,366,486.339,13,178,114
ABS_TX_A80_D2,absolute,48077,Clay,2017,15,183,115,2017-02-11,2017-11-05,183,365,501.37,15,183,115
ABS_TX_A80_D2,absolute,48077,Clay,2018,9,165,126,2018-03-23,2018-10-30,165,365,452.055,9,165,126
ABS_TX_A80_D2,absolute,48077,Clay,2019,8,164,147,2019-04-09,2019-10-21,164,365,449.315,8,164,147
ABS_TX_A80_D2,absolute,48077,Clay,2020,11,170,106,2020-03-25,2020-10-22,170,366,464.481,11,170,106
ABS_TX_A80_D2,absolute,48077,Clay,2021,9,160,134,2021-04-06,2021-12-26,160,365,438.356,9,160,134
ABS_TX_A80_D2,absolute,48077,Clay,2022,11,186,126,2022-03-26,2022-10-24,186,365,509.589,11,186,126
ABS_TX_A80_D2,absolute,48077,Clay,2023,12,174,113,2023-02-21,2023-11-08,174,365,476.712,12,174,113
ABS_TX_A80_D2,absolute,48077,Clay,2024,11,191,109,2024-02-25,2024-10-30,191,366,521.858,11,191,109
ABS_TX_A80_D2,absolute,48077,Clay,2025,14,198,144,2025-03-11,2025-12-27,198,365,542.466,14,198,144
ABS_TX_A80_D2,absolute,48079,Cochran,2015,18,156,42,2015-02-07,2015-11-04,0,365,427.397,18,156,42
ABS_TX_A80_D2,absolute,48079,Cochran,2016,15,155,78,2016-02-19,2016-11-02,0,366,423.497,15,155,78
ABS_TX_A80_D2,absolute,48079,Cochran,2017,17,162,76,2017-02-11,2017-11-06,0,365,443.836,17,162,76
ABS_TX_A80_D2,absolute,48079,Cochran,2018,12,158,82,2018-03-23,2018-10-06,0,365,432.877,12,158,82
ABS_TX_A80_D2,absolute,48079,Cochran,2019,15,153,111,2019-03-29,2019-10-15,0,365,419.178,15,153,111
ABS_TX_A80_D2,absolute,48079,Cochran,2020,17,173,97,2020-03-26,2020-11-07,0,366,472.678,17,173,97
ABS_TX_A80_D2,absolute,48079,Cochran,2021,14,159,83,2021-04-06,2021-11-17,0,365,435.616,14,159,83
ABS_TX_A80_D2,absolute,48079,Cochran,2022,13,164,77,2022-03-26,2022-10-23,0,365,449.315,13,164,77
ABS_TX_A80_D2,absolute,48079,Cochran,2023,17,166,91,2023-04-03,2023-11-09,0,365,454.795,17,166,91
ABS_TX_A80_D2,absolute,48079,Cochran,2024,15,181,70,2024-03-30,2024-10-30,0,366,494.536,15,181,70
ABS_TX_A80_D2,absolute,48079,Cochran,2025,19,182,63,2025-02-25,2025-12-25,0,365,498.63,19,182,63
ABS_TX_A80_D2,absolute,48081,Coke,2015,13,176,88,2015-03-24,2015-10-21,0,365,482.192,13,176,88
ABS_TX_A80_D2,absolute,48081,Coke,2016,15,180,98,2016-02-19,2016-11-17,3,366,491.803,15,180,98
ABS_TX_A80_D2,absolute,48081,Coke,2017,17,186,123,2017-02-11,2017-11-06,0,365,509.589,17,186,123
ABS_TX_A80_D2,absolute,48081,Coke,2018,15,169,83,2018-02-14,2018-10-30,0,365,463.014,15,169,83
ABS_TX_A80_D2,absolute,48081,Coke,2019,7,168,121,2019-04-08,2019-10-20,0,365,460.274,7,168,121
