sample,state,variable,county_fips,county_name,period,county_period_value_f,annual_observations_used,first_year_used,last_year_used,mean_contributing_stations,county_period_statistic
consistent_county,AL,Tmin,01021,Chilton,2010-2019,52.242,10,2010,2019,2.45,mean
consistent_county,AL,Tmin,01021,Chilton,2020-2025,52.987,6,2020,2025,2.777,mean
consistent_county,AL,Tmin,01025,Clarke,1980-1989,52.045,10,1980,1989,2.577,mean
consistent_county,AL,Tmin,01025,Clarke,1990-1999,53.49,10,1990,1999,2.938,mean
consistent_county,AL,Tmin,01025,Clarke,2000-2009,53.325,10,2000,2009,2.814,mean
consistent_county,AL,Tmin,01025,Clarke,2010-2019,53.682,10,2010,2019,2.28,mean
consistent_county,AL,Tmin,01025,Clarke,2020-2025,54.494,6,2020,2025,1.931,mean
consistent_county,AL,Tmin,01041,Crenshaw,1980-1989,51.411,8,1980,1989,1.242,mean
consistent_county,AL,Tmin,01041,Crenshaw,1990-1999,53.44,8,1990,1999,1.0,mean
consistent_county,AL,Tmin,01041,Crenshaw,2000-2009,50.508,9,2000,2009,1.103,mean
consistent_county,AL,Tmin,01041,Crenshaw,2010-2019,54.587,10,2010,2019,1.741,mean
consistent_county,AL,Tmin,01041,Crenshaw,2020-2025,55.826,6,2020,2025,1.834,mean
consistent_county,AL,Tmin,01043,Cullman,1980-1989,46.385,10,1980,1989,1.0,mean
consistent_county,AL,Tmin,01043,Cullman,1990-1999,47.428,10,1990,1999,1.488,mean
consistent_county,AL,Tmin,01043,Cullman,2000-2009,49.408,10,2000,2009,3.125,mean
consistent_county,AL,Tmin,01043,Cullman,2010-2019,49.446,10,2010,2019,4.507,mean
consistent_county,AL,Tmin,01043,Cullman,2020-2025,50.906,6,2020,2025,5.201,mean
consistent_county,AL,Tmin,01045,Dale,1980-1989,56.061,10,1980,1989,1.589,mean
consistent_county,AL,Tmin,01045,Dale,1990-1999,57.649,10,1990,1999,1.0,mean
consistent_county,AL,Tmin,01045,Dale,2000-2009,56.468,10,2000,2009,1.202,mean
consistent_county,AL,Tmin,01045,Dale,2010-2019,56.624,10,2010,2019,1.812,mean
consistent_county,AL,Tmin,01045,Dale,2020-2025,58.049,6,2020,2025,1.469,mean
consistent_county,AL,Tmin,01047,Dallas,1980-1989,52.269,10,1980,1989,1.924,mean
consistent_county,AL,Tmin,01047,Dallas,1990-1999,52.923,10,1990,1999,1.976,mean
consistent_county,AL,Tmin,01047,Dallas,2000-2009,52.768,10,2000,2009,2.717,mean
consistent_county,AL,Tmin,01047,Dallas,2010-2019,53.233,10,2010,2019,3.908,mean
consistent_county,AL,Tmin,01047,Dallas,2020-2025,53.755,6,2020,2025,3.917,mean
consistent_county,AL,Tmin,01049,DeKalb,1980-1989,45.33,10,1980,1989,1.981,mean
consistent_county,AL,Tmin,01049,DeKalb,1990-1999,47.508,10,1990,1999,2.264,mean
consistent_county,AL,Tmin,01049,DeKalb,2000-2009,48.133,10,2000,2009,4.416,mean
consistent_county,AL,Tmin,01049,DeKalb,2010-2019,49.325,10,2010,2019,5.322,mean
consistent_county,AL,Tmin,01049,DeKalb,2020-2025,49.419,6,2020,2025,5.738,mean
consistent_county,AL,Tmin,01053,Escambia,1980-1989,52.374,10,1980,1989,2.787,mean
consistent_county,AL,Tmin,01053,Escambia,1990-1999,52.814,10,1990,1999,2.942,mean
consistent_county,AL,Tmin,01053,Escambia,2000-2009,53.792,10,2000,2009,3.086,mean
consistent_county,AL,Tmin,01053,Escambia,2010-2019,54.845,10,2010,2019,3.454,mean
consistent_county,AL,Tmin,01053,Escambia,2020-2025,55.902,6,2020,2025,2.991,mean
consistent_county,AL,Tmin,01061,Geneva,1980-1989,53.809,10,1980,1989,1.0,mean
consistent_county,AL,Tmin,01061,Geneva,1990-1999,53.736,10,1990,1999,1.0,mean
consistent_county,AL,Tmin,01061,Geneva,2000-2009,53.002,9,2000,2008,1.0,mean
consistent_county,AL,Tmin,01061,Geneva,2010-2019,53.188,10,2010,2019,1.0,mean
consistent_county,AL,Tmin,01061,Geneva,2020-2025,53.452,6,2020,2025,1.0,mean
consistent_county,AL,Tmin,01063,Greene,1980-1989,50.774,10,1980,1989,1.0,mean
consistent_county,AL,Tmin,01063,Greene,1990-1999,52.502,10,1990,1999,1.0,mean
consistent_county,AL,Tmin,01063,Greene,2000-2009,52.374,8,2000,2009,1.3,mean
consistent_county,AL,Tmin,01063,Greene,2010-2019,52.87,10,2010,2019,1.965,mean
consistent_county,AL,Tmin,01063,Greene,2020-2025,53.802,6,2020,2025,1.871,mean
consistent_county,AL,Tmin,01065,Hale,1980-1989,52.28,10,1980,1989,1.0,mean
consistent_county,AL,Tmin,01065,Hale,1990-1999,54.255,10,1990,1999,1.0,mean
consistent_county,AL,Tmin,01065,Hale,2000-2009,54.261,9,2000,2009,1.257,mean
consistent_county,AL,Tmin,01065,Hale,2010-2019,53.863,10,2010,2019,1.844,mean
consistent_county,AL,Tmin,01065,Hale,2020-2025,54.474,6,2020,2025,1.982,mean
consistent_county,AL,Tmin,01071,Jackson,1980-1989,46.205,9,1980,1989,1.545,mean
consistent_county,AL,Tmin,01071,Jackson,1990-1999,47.68,10,1990,1999,1.97,mean
consistent_county,AL,Tmin,01071,Jackson,2000-2009,48.106,10,2000,2009,2.254,mean
consistent_county,AL,Tmin,01071,Jackson,2010-2019,48.975,10,2010,2019,2.82,mean
consistent_county,AL,Tmin,01071,Jackson,2020-2025,49.413,6,2020,2025,2.341,mean
consistent_county,AL,Tmin,01073,Jefferson,1980-1989,50.037,10,1980,1989,3.978,mean
consistent_county,AL,Tmin,01073,Jefferson,1990-1999,49.996,10,1990,1999,2.994,mean
consistent_county,AL,Tmin,01073,Jefferson,2000-2009,51.502,10,2000,2009,2.971,mean
consistent_county,AL,Tmin,01073,Jefferson,2010-2019,52.935,10,2010,2019,2.486,mean
consistent_county,AL,Tmin,01073,Jefferson,2020-2025,54.049,6,2020,2025,1.992,mean
consistent_county,AL,Tmin,01079,Lawrence,1980-1989,49.757,10,1980,1989,1.0,mean
consistent_county,AL,Tmin,01079,Lawrence,1990-1999,50.791,10,1990,1999,1.0,mean
consistent_county,AL,Tmin,01079,Lawrence,2000-2009,50.036,9,2000,2009,1.304,mean
consistent_county,AL,Tmin,01079,Lawrence,2010-2019,49.988,10,2010,2019,1.996,mean
consistent_county,AL,Tmin,01079,Lawrence,2020-2025,50.654,6,2020,2025,1.98,mean
consistent_county,AL,Tmin,01081,Lee,1980-1989,50.865,10,1980,1989,1.962,mean
consistent_county,AL,Tmin,01081,Lee,1990-1999,52.591,9,1990,1999,1.771,mean
consistent_county,AL,Tmin,01081,Lee,2000-2009,51.202,10,2000,2009,1.838,mean
consistent_county,AL,Tmin,01081,Lee,2010-2019,52.931,10,2010,2019,2.705,mean
consistent_county,AL,Tmin,01081,Lee,2020-2025,53.533,6,2020,2025,2.747,mean
consistent_county,AL,Tmin,01083,Limestone,1980-1989,48.183,10,1980,1989,1.814,mean
consistent_county,AL,Tmin,01083,Limestone,1990-1999,49.195,10,1990,1999,2.279,mean
consistent_county,AL,Tmin,01083,Limestone,2000-2009,49.375,10,2000,2009,2.925,mean
consistent_county,AL,Tmin,01083,Limestone,2010-2019,50.356,10,2010,2019,2.978,mean
consistent_county,AL,Tmin,01083,Limestone,2020-2025,51.064,6,2020,2025,2.966,mean
consistent_county,AL,Tmin,01089,Madison,1980-1989,49.649,10,1980,1989,1.0,mean
consistent_county,AL,Tmin,01089,Madison,1990-1999,50.771,10,1990,1999,1.0,mean
consistent_county,AL,Tmin,01089,Madison,2000-2009,50.345,10,2000,2009,1.53,mean
consistent_county,AL,Tmin,01089,Madison,2010-2019,50.647,10,2010,2019,2.519,mean
consistent_county,AL,Tmin,01089,Madison,2020-2025,50.771,6,2020,2025,2.628,mean
consistent_county,AL,Tmin,01093,Marion,1980-1989,46.706,10,1980,1989,1.995,mean
consistent_county,AL,Tmin,01093,Marion,1990-1999,48.232,10,1990,1999,1.945,mean
consistent_county,AL,Tmin,01093,Marion,2000-2009,48.604,10,2000,2009,2.034,mean
consistent_county,AL,Tmin,01093,Marion,2010-2019,49.308,10,2010,2019,1.958,mean
consistent_county,AL,Tmin,01093,Marion,2020-2025,51.776,6,2020,2025,1.705,mean
consistent_county,AL,Tmin,01097,Mobile,1980-1989,58.754,10,1980,1989,2.468,mean
consistent_county,AL,Tmin,01097,Mobile,1990-1999,58.934,10,1990,1999,3.281,mean
consistent_county,AL,Tmin,01097,Mobile,2000-2009,58.979,10,2000,2009,3.974,mean
consistent_county,AL,Tmin,01097,Mobile,2010-2019,60.174,10,2010,2019,3.406,mean
consistent_county,AL,Tmin,01097,Mobile,2020-2025,61.4,6,2020,2025,2.874,mean
consistent_county,AL,Tmin,01101,Montgomery,1980-1989,53.849,10,1980,1989,1.0,mean
consistent_county,AL,Tmin,01101,Montgomery,1990-1999,53.81,10,1990,1999,1.157,mean
consistent_county,AL,Tmin,01101,Montgomery,2000-2009,53.596,10,2000,2009,1.936,mean
consistent_county,AL,Tmin,01101,Montgomery,2010-2019,55.361,10,2010,2019,2.144,mean
consistent_county,AL,Tmin,01101,Montgomery,2020-2025,55.24,6,2020,2025,3.138,mean
consistent_county,AL,Tmin,01109,Pike,1980-1989,52.811,9,1980,1989,1.0,mean
consistent_county,AL,Tmin,01109,Pike,1990-1999,53.658,10,1990,1999,1.0,mean
consistent_county,AL,Tmin,01109,Pike,2000-2009,53.589,9,2001,2009,2.151,mean
consistent_county,AL,Tmin,01109,Pike,2010-2019,54.1,10,2010,2019,2.887,mean
consistent_county,AL,Tmin,01109,Pike,2020-2025,55.508,6,2020,2025,2.894,mean
consistent_county,AL,Tmin,01121,Talladega,1980-1989,49.465,10,1980,1989,2.689,mean
consistent_county,AL,Tmin,01121,Talladega,1990-1999,49.047,10,1990,1999,3.081,mean
consistent_county,AL,Tmin,01121,Talladega,2000-2009,49.76,10,2000,2009,4.013,mean
consistent_county,AL,Tmin,01121,Talladega,2010-2019,51.003,10,2010,2019,4.946,mean
consistent_county,AL,Tmin,01121,Talladega,2020-2025,51.192,6,2020,2025,4.899,mean
consistent_county,AL,Tmin,01125,Tuscaloosa,1980-1989,51.23,10,1980,1989,2.721,mean
consistent_county,AL,Tmin,01125,Tuscaloosa,1990-1999,51.3,10,1990,1999,2.033,mean
consistent_county,AL,Tmin,01125,Tuscaloosa,2000-2009,52.941,10,2000,2009,2.973,mean
consistent_county,AL,Tmin,01125,Tuscaloosa,2010-2019,53.876,10,2010,2019,3.933,mean
consistent_county,AL,Tmin,01125,Tuscaloosa,2020-2025,54.012,6,2020,2025,3.89,mean
consistent_county,FL,Tavg,12001,Alachua,1980-1989,69.272,10,1980,1989,2.553,mean
consistent_county,FL,Tavg,12001,Alachua,1990-1999,69.293,10,1990,1999,2.95,mean
consistent_county,FL,Tavg,12001,Alachua,2000-2009,68.999,10,2000,2009,2.062,mean
consistent_county,FL,Tavg,12001,Alachua,2010-2019,70.056,10,2010,2019,1.47,mean
consistent_county,FL,Tavg,12001,Alachua,2020-2025,70.69,6,2020,2025,1.0,mean
consistent_county,FL,Tavg,12005,Bay,1980-1989,66.696,10,1980,1989,1.731,mean
consistent_county,FL,Tavg,12005,Bay,1990-1999,67.139,9,1990,1999,1.152,mean
consistent_county,FL,Tavg,12005,Bay,2000-2009,69.097,10,2000,2009,1.919,mean
consistent_county,FL,Tavg,12005,Bay,2010-2019,69.135,10,2010,2019,1.978,mean
consistent_county,FL,Tavg,12005,Bay,2020-2025,70.049,6,2020,2025,1.776,mean
consistent_county,FL,Tavg,12009,Brevard,1980-1989,71.553,10,1980,1989,1.953,mean
consistent_county,FL,Tavg,12009,Brevard,1990-1999,72.584,10,1990,1999,1.957,mean
consistent_county,FL,Tavg,12009,Brevard,2000-2009,72.382,10,2000,2009,4.077,mean
consistent_county,FL,Tavg,12009,Brevard,2010-2019,73.001,10,2010,2019,7.444,mean
consistent_county,FL,Tavg,12009,Brevard,2020-2025,73.626,6,2020,2025,7.336,mean
consistent_county,FL,Tavg,12011,Broward,1980-1989,76.262,10,1980,1989,1.928,mean
consistent_county,FL,Tavg,12011,Broward,1990-1999,76.078,10,1990,1999,3.173,mean
consistent_county,FL,Tavg,12011,Broward,2000-2009,76.362,10,2000,2009,8.328,mean
consistent_county,FL,Tavg,12011,Broward,2010-2019,77.163,10,2010,2019,6.975,mean
consistent_county,FL,Tavg,12011,Broward,2020-2025,78.091,6,2020,2025,6.516,mean
consistent_county,FL,Tavg,12015,Charlotte,1980-1989,73.851,10,1980,1989,1.0,mean
consistent_county,FL,Tavg,12015,Charlotte,1990-1999,74.554,10,1990,1999,1.297,mean
consistent_county,FL,Tavg,12015,Charlotte,2000-2009,73.826,10,2000,2009,1.946,mean
consistent_county,FL,Tavg,12015,Charlotte,2010-2019,75.005,10,2010,2019,1.972,mean
consistent_county,FL,Tavg,12015,Charlotte,2020-2025,76.113,6,2020,2025,1.345,mean
consistent_county,FL,Tavg,12021,Collier,1980-1989,74.489,10,1980,1989,4.281,mean
consistent_county,FL,Tavg,12021,Collier,1990-1999,75.435,10,1990,1999,6.158,mean
consistent_county,FL,Tavg,12021,Collier,2000-2009,75.154,10,2000,2009,9.072,mean
consistent_county,FL,Tavg,12021,Collier,2010-2019,75.88,10,2010,2019,10.063,mean
consistent_county,FL,Tavg,12021,Collier,2020-2025,76.77,6,2020,2025,7.674,mean
consistent_county,FL,Tavg,12031,Duval,1980-1989,69.279,10,1980,1989,4.417,mean
consistent_county,FL,Tavg,12031,Duval,1990-1999,70.128,10,1990,1999,4.846,mean
consistent_county,FL,Tavg,12031,Duval,2000-2009,69.61,10,2000,2009,4.788,mean
consistent_county,FL,Tavg,12031,Duval,2010-2019,70.769,10,2010,2019,5.532,mean
consistent_county,FL,Tavg,12031,Duval,2020-2025,71.604,6,2020,2025,5.738,mean
consistent_county,FL,Tavg,12033,Escambia,1980-1989,67.557,10,1980,1989,1.999,mean
consistent_county,FL,Tavg,12033,Escambia,1990-1999,68.512,10,1990,1999,1.898,mean
consistent_county,FL,Tavg,12033,Escambia,2000-2009,68.483,10,2000,2009,2.638,mean
consistent_county,FL,Tavg,12033,Escambia,2010-2019,69.364,10,2010,2019,1.78,mean
consistent_county,FL,Tavg,12033,Escambia,2020-2025,70.284,6,2020,2025,1.886,mean
consistent_county,FL,Tavg,12037,Franklin,1980-1989,68.089,10,1980,1989,1.0,mean
consistent_county,FL,Tavg,12037,Franklin,1990-1999,69.583,9,1990,1999,1.154,mean
consistent_county,FL,Tavg,12037,Franklin,2000-2009,68.773,10,2000,2009,1.844,mean
consistent_county,FL,Tavg,12037,Franklin,2010-2019,69.826,10,2010,2019,1.267,mean
consistent_county,FL,Tavg,12037,Franklin,2020-2025,69.961,5,2021,2025,1.389,mean
consistent_county,FL,Tavg,12043,Glades,1980-1989,73.176,9,1980,1989,1.0,mean
consistent_county,FL,Tavg,12043,Glades,1990-1999,74.092,9,1990,1999,1.0,mean
consistent_county,FL,Tavg,12043,Glades,2000-2009,73.506,9,2000,2009,2.521,mean
consistent_county,FL,Tavg,12043,Glades,2010-2019,73.996,10,2010,2019,3.269,mean
consistent_county,FL,Tavg,12043,Glades,2020-2025,74.725,5,2020,2025,1.298,mean
consistent_county,FL,Tavg,12049,Hardee,1980-1989,73.019,9,1980,1989,1.0,mean
consistent_county,FL,Tavg,12049,Hardee,1990-1999,72.842,8,1990,1999,1.0,mean
consistent_county,FL,Tavg,12049,Hardee,2000-2009,72.24,10,2000,2009,1.0,mean
consistent_county,FL,Tavg,12049,Hardee,2010-2019,72.197,10,2010,2019,1.0,mean
consistent_county,FL,Tavg,12049,Hardee,2020-2025,73.638,6,2020,2025,1.0,mean
consistent_county,FL,Tavg,12053,Hernando,1980-1989,70.449,10,1980,1989,1.79,mean
consistent_county,FL,Tavg,12053,Hernando,1990-1999,71.71,10,1990,1999,2.233,mean
consistent_county,FL,Tavg,12053,Hernando,2000-2009,70.848,10,2000,2009,2.898,mean
consistent_county,FL,Tavg,12053,Hernando,2010-2019,72.132,10,2010,2019,1.723,mean
consistent_county,FL,Tavg,12053,Hernando,2020-2025,72.834,6,2020,2025,1.0,mean
consistent_county,FL,Tavg,12055,Highlands,1980-1989,71.874,10,1980,1989,1.912,mean
consistent_county,FL,Tavg,12055,Highlands,1990-1999,72.526,10,1990,1999,1.986,mean
consistent_county,FL,Tavg,12055,Highlands,2000-2009,72.271,10,2000,2009,2.189,mean
consistent_county,FL,Tavg,12055,Highlands,2010-2019,73.397,10,2010,2019,2.824,mean
consistent_county,FL,Tavg,12055,Highlands,2020-2025,74.17,6,2020,2025,2.37,mean
consistent_county,FL,Tavg,12057,Hillsborough,1980-1989,72.18,10,1980,1989,2.95,mean
consistent_county,FL,Tavg,12057,Hillsborough,1990-1999,73.086,10,1990,1999,2.979,mean
consistent_county,FL,Tavg,12057,Hillsborough,2000-2009,72.823,10,2000,2009,2.938,mean
consistent_county,FL,Tavg,12057,Hillsborough,2010-2019,74.274,10,2010,2019,3.009,mean
consistent_county,FL,Tavg,12057,Hillsborough,2020-2025,75.664,6,2020,2025,3.523,mean
consistent_county,FL,Tavg,12061,Indian River,1980-1989,72.606,10,1980,1989,1.576,mean
consistent_county,FL,Tavg,12061,Indian River,1990-1999,73.345,10,1990,1999,1.965,mean
consistent_county,FL,Tavg,12061,Indian River,2000-2009,72.801,10,2000,2009,1.918,mean
consistent_county,FL,Tavg,12061,Indian River,2010-2019,73.871,10,2010,2019,1.946,mean
consistent_county,FL,Tavg,12061,Indian River,2020-2025,74.836,6,2020,2025,1.988,mean
consistent_county,FL,Tavg,12069,Lake,1980-1989,71.133,10,1980,1989,1.934,mean
consistent_county,FL,Tavg,12069,Lake,1990-1999,71.58,10,1990,1999,2.398,mean
consistent_county,FL,Tavg,12069,Lake,2000-2009,71.383,10,2000,2009,3.988,mean
consistent_county,FL,Tavg,12069,Lake,2010-2019,72.215,10,2010,2019,4.626,mean
consistent_county,FL,Tavg,12069,Lake,2020-2025,73.173,6,2020,2025,4.887,mean
consistent_county,FL,Tavg,12071,Lee,1980-1989,74.893,10,1980,1989,1.0,mean
consistent_county,FL,Tavg,12071,Lee,1990-1999,75.693,10,1990,1999,1.161,mean
consistent_county,FL,Tavg,12071,Lee,2000-2009,74.735,10,2000,2009,1.986,mean
consistent_county,FL,Tavg,12071,Lee,2010-2019,75.61,10,2010,2019,1.991,mean
consistent_county,FL,Tavg,12071,Lee,2020-2025,76.67,6,2020,2025,1.973,mean
consistent_county,FL,Tavg,12073,Leon,1980-1989,67.148,10,1980,1989,1.0,mean
consistent_county,FL,Tavg,12073,Leon,1990-1999,68.287,10,1990,1999,1.0,mean
consistent_county,FL,Tavg,12073,Leon,2000-2009,68.063,10,2000,2009,1.647,mean
consistent_county,FL,Tavg,12073,Leon,2010-2019,69.45,10,2010,2019,1.948,mean
consistent_county,FL,Tavg,12073,Leon,2020-2025,69.704,6,2020,2025,1.976,mean
consistent_county,FL,Tavg,12081,Manatee,1980-1989,72.21,10,1980,1989,1.97,mean
consistent_county,FL,Tavg,12081,Manatee,1990-1999,73.012,10,1990,1999,2.046,mean
consistent_county,FL,Tavg,12081,Manatee,2000-2009,72.659,10,2000,2009,3.598,mean
consistent_county,FL,Tavg,12081,Manatee,2010-2019,73.704,10,2010,2019,3.305,mean
consistent_county,FL,Tavg,12081,Manatee,2020-2025,74.985,6,2020,2025,2.99,mean
consistent_county,FL,Tavg,12086,Miami-Dade,1980-1989,75.73,10,1980,1989,7.147,mean
consistent_county,FL,Tavg,12086,Miami-Dade,1990-1999,76.565,10,1990,1999,8.505,mean
consistent_county,FL,Tavg,12086,Miami-Dade,2000-2009,75.997,10,2000,2009,14.041,mean
consistent_county,FL,Tavg,12086,Miami-Dade,2010-2019,76.901,10,2010,2019,12.998,mean
consistent_county,FL,Tavg,12086,Miami-Dade,2020-2025,77.826,6,2020,2025,11.768,mean
consistent_county,FL,Tavg,12087,Monroe,1980-1989,77.009,10,1980,1989,4.962,mean
consistent_county,FL,Tavg,12087,Monroe,1990-1999,77.624,10,1990,1999,5.673,mean
consistent_county,FL,Tavg,12087,Monroe,2000-2009,77.629,10,2000,2009,8.236,mean
consistent_county,FL,Tavg,12087,Monroe,2010-2019,78.221,10,2010,2019,9.7,mean
consistent_county,FL,Tavg,12087,Monroe,2020-2025,79.64,6,2020,2025,7.982,mean
consistent_county,FL,Tavg,12095,Orange,1980-1989,72.474,10,1980,1989,1.0,mean
consistent_county,FL,Tavg,12095,Orange,1990-1999,73.23,10,1990,1999,1.164,mean
consistent_county,FL,Tavg,12095,Orange,2000-2009,73.098,10,2000,2009,1.991,mean
consistent_county,FL,Tavg,12095,Orange,2010-2019,73.867,10,2010,2019,2.682,mean
consistent_county,FL,Tavg,12095,Orange,2020-2025,74.704,6,2020,2025,2.982,mean
consistent_county,FL,Tavg,12099,Palm Beach,1980-1989,73.811,10,1980,1989,3.784,mean
consistent_county,FL,Tavg,12099,Palm Beach,1990-1999,74.661,10,1990,1999,3.822,mean
consistent_county,FL,Tavg,12099,Palm Beach,2000-2009,74.523,10,2000,2009,5.879,mean
consistent_county,FL,Tavg,12099,Palm Beach,2010-2019,75.404,10,2010,2019,5.957,mean
consistent_county,FL,Tavg,12099,Palm Beach,2020-2025,76.262,6,2020,2025,5.509,mean
consistent_county,FL,Tavg,12101,Pasco,1980-1989,72.654,10,1980,1989,1.0,mean
consistent_county,FL,Tavg,12101,Pasco,1990-1999,72.882,10,1990,1999,1.246,mean
consistent_county,FL,Tavg,12101,Pasco,2000-2009,73.216,10,2000,2009,1.0,mean
consistent_county,FL,Tavg,12101,Pasco,2010-2019,72.245,9,2010,2019,1.0,mean
consistent_county,FL,Tavg,12101,Pasco,2020-2025,73.41,6,2020,2025,1.0,mean
consistent_county,FL,Tavg,12103,Pinellas,1980-1989,73.124,10,1980,1989,1.961,mean
consistent_county,FL,Tavg,12103,Pinellas,1990-1999,73.981,10,1990,1999,2.256,mean
consistent_county,FL,Tavg,12103,Pinellas,2000-2009,73.868,10,2000,2009,3.948,mean
consistent_county,FL,Tavg,12103,Pinellas,2010-2019,74.429,10,2010,2019,3.476,mean
consistent_county,FL,Tavg,12103,Pinellas,2020-2025,74.958,6,2020,2025,3.411,mean
consistent_county,FL,Tavg,12105,Polk,1980-1989,72.708,10,1980,1989,4.954,mean
consistent_county,FL,Tavg,12105,Polk,1990-1999,73.617,10,1990,1999,5.137,mean
consistent_county,FL,Tavg,12105,Polk,2000-2009,73.455,10,2000,2009,4.637,mean
consistent_county,FL,Tavg,12105,Polk,2010-2019,74.384,10,2010,2019,4.722,mean
consistent_county,FL,Tavg,12105,Polk,2020-2025,75.106,6,2020,2025,5.07,mean
consistent_county,FL,Tavg,12109,St. Johns,1980-1989,69.003,10,1980,1989,1.919,mean
consistent_county,FL,Tavg,12109,St. Johns,1990-1999,69.843,10,1990,1999,1.961,mean
consistent_county,FL,Tavg,12109,St. Johns,2000-2009,69.979,10,2000,2009,1.976,mean
consistent_county,FL,Tavg,12109,St. Johns,2010-2019,70.307,9,2010,2018,1.812,mean
consistent_county,FL,Tavg,12109,St. Johns,2020-2025,71.201,6,2020,2025,2.22,mean
consistent_county,FL,Tavg,12111,St. Lucie,1980-1989,73.287,10,1980,1989,1.0,mean
consistent_county,FL,Tavg,12111,St. Lucie,1990-1999,73.28,10,1990,1999,1.164,mean
consistent_county,FL,Tavg,12111,St. Lucie,2000-2009,72.663,10,2000,2009,2.703,mean
consistent_county,FL,Tavg,12111,St. Lucie,2010-2019,73.93,10,2010,2019,3.341,mean
consistent_county,FL,Tavg,12111,St. Lucie,2020-2025,75.276,6,2020,2025,2.952,mean
consistent_county,FL,Tavg,12113,Santa Rosa,1980-1989,66.851,10,1980,1989,1.998,mean
consistent_county,FL,Tavg,12113,Santa Rosa,1990-1999,67.511,10,1990,1999,1.978,mean
consistent_county,FL,Tavg,12113,Santa Rosa,2000-2009,67.698,9,2001,2009,2.639,mean
consistent_county,FL,Tavg,12113,Santa Rosa,2010-2019,68.872,10,2010,2019,3.38,mean
consistent_county,FL,Tavg,12113,Santa Rosa,2020-2025,69.523,6,2020,2025,3.01,mean
consistent_county,FL,Tavg,12115,Sarasota,1980-1989,72.872,10,1980,1989,1.934,mean
consistent_county,FL,Tavg,12115,Sarasota,1990-1999,74.314,9,1990,1999,1.742,mean
consistent_county,FL,Tavg,12115,Sarasota,2000-2009,73.287,10,2000,2009,1.943,mean
consistent_county,FL,Tavg,12115,Sarasota,2010-2019,74.617,10,2010,2019,1.948,mean
consistent_county,FL,Tavg,12115,Sarasota,2020-2025,74.452,6,2020,2025,2.474,mean
consistent_county,FL,Tavg,12117,Seminole,1980-1989,71.032,10,1980,1989,1.0,mean
consistent_county,FL,Tavg,12117,Seminole,1990-1999,72.337,9,1990,1999,1.098,mean
consistent_county,FL,Tavg,12117,Seminole,2000-2009,72.881,10,2000,2009,1.951,mean
consistent_county,FL,Tavg,12117,Seminole,2010-2019,73.431,10,2010,2019,1.989,mean
consistent_county,FL,Tavg,12117,Seminole,2020-2025,74.289,6,2020,2025,1.962,mean
